axis_a,axis_b,layer,depth,cos,reliability_a,reliability_b,cos_disattenuated
story_v1,length,10,0.3571,-0.00768279715882935,0.9817081161470501,0.9840304766285025,-0.007816708232421107
story_v1,length,11,0.3929,-0.02316819756858298,0.9811448255994818,0.9830580185076487,-0.0235904439588169
story_v1,length,12,0.4286,-0.05148057055161162,0.9818252218703925,0.9822437932790534,-0.05242236532789087
story_v1,length,13,0.4643,-0.115324373554157,0.9816700334985152,0.9842325493540243,-0.11732470625126812
story_v1,length,14,0.5,-0.09463880457236357,0.986356145847665,0.9821320272159026,-0.09615401683629726
story_v1,length,15,0.5357,-0.08102139572109675,0.9874710650883126,0.980155101858108,-0.08235502977035355
story_v1,length,16,0.5714,-0.07794442580058748,0.9886302565868458,0.9782457417418194,-0.07925818633095022
story_v1,length,17,0.6071,-0.07860200059867094,0.9849954941748641,0.9766502660847681,-0.08013955779159147
story_v1,length,18,0.6429,-0.03581007471854715,0.9850982663189398,0.9753608351119551,-0.03653278604180704
story_v1,length,19,0.6786,-0.056508546257428224,0.9775758020569852,0.9663337502538476,-0.05814004174753524
story_v1,length,20,0.7143,0.009567500557283214,0.9711352326350456,0.9563464145026334,0.009927754381863892
story_v1,length,21,0.75,-0.015554287536205086,0.9624462011996561,0.9539635715205902,-0.01623289562763192
story_v1,length,22,0.7857,-0.0248399503215501,0.9577205877825664,0.9439330510464838,-0.026125265628723755
story_v1,length,23,0.8214,-0.023430685194583297,0.958929790853386,0.9332817274843668,-0.02476767282416338
story_v1,length,24,0.8571,-0.02073662397088918,0.956272132371706,0.919388199085931,-0.022115554866343104
story_v1,length,25,0.8929,-0.03906525906830991,0.9544738454451857,0.903626428674636,-0.04206435465250464
story_v1,length,26,0.9286,-0.02544576795743288,0.9503519819959155,0.9044425775335182,-0.027446237721053406
story_v1,length,27,0.9643,-0.024561310402332757,0.9433673533175411,0.9001219423585259,-0.02665387999178215
story_v1,length,28,1.0,-0.055465585567844325,0.9305128245356338,0.9071135019968991,-0.06037144976588759
harm,persona,0,0.0,0.0,nan,nan,nan
harm,persona,1,0.0357,-0.14201879515523128,0.6778264418783115,0.9807364394581873,-0.174184864356871
harm,persona,2,0.0714,-0.09380613032606311,0.7128163938256185,0.980029579342514,-0.11223357306391683
harm,persona,3,0.1071,-0.03994264975801533,0.7252911125146052,0.9812703705553872,-0.047346333352253876
harm,persona,4,0.1429,0.10973025204159263,0.7355671537365532,0.9824426402501872,0.12908078890338334
harm,persona,5,0.1786,0.14468427862600008,0.8059159483202775,0.9818331782694316,0.16265132906173793
harm,persona,6,0.2143,0.27709659434852485,0.8408107020637802,0.9865641854371523,0.3042421629392255
harm,persona,7,0.25,0.29487943725498317,0.8574895157833263,0.9894453768822388,0.32013574465498934
harm,persona,8,0.2857,0.2889245008411286,0.870962662989314,0.9861898483250799,0.31174847588452165
harm,persona,9,0.3214,0.2531303279377464,0.8860719891315284,0.9817321928663794,0.27140207369970304
