axis_a,axis_b,layer,depth,cos,reliability_a,reliability_b,cos_disattenuated
story_v2_1k,harm_v2,16,0.5714,0.011509081652561504,0.9990884605483893,0.9972629479141337,0.011530120814967156
story_v2_1k,harm_v2,17,0.6071,-0.011826998776348449,0.999035014927381,0.997279439306789,-0.011848838067093543
story_v2_1k,harm_v2,18,0.6429,-0.017167807792361864,0.9990264948365122,0.9976691192232601,-0.01719622323850129
story_v2_1k,harm_v2,19,0.6786,0.05511019320590996,0.9986926881107282,0.9980709773799172,0.05519951792961424
story_v2_1k,harm_v2,20,0.7143,0.04852936136205929,0.9987047135757726,0.9976870449566876,0.048617078746998915
story_v2_1k,harm_v2,21,0.75,0.07442712944941739,0.9986732414610329,0.9975895827871292,0.0745664744255475
story_v2_1k,harm_v2,22,0.7857,0.02453074087253937,0.9985131055834416,0.9974829697113197,0.02457995227863999
story_v2_1k,harm_v2,23,0.8214,0.039797542919411164,0.9983391400055135,0.9975144407934329,0.03988022638512915
story_v2_1k,harm_v2,24,0.8571,0.058409996643710924,0.9982862443841971,0.9977318387586258,0.05852652277063296
story_v2_1k,harm_v2,25,0.8929,0.07275319915098251,0.9981963115913383,0.9973565762915696,0.07291533693158096
story_v2_1k,harm_v2,26,0.9286,0.06236199192231848,0.9980697670688671,0.9972189505842712,0.06250924694772154
story_v2_1k,harm_v2,27,0.9643,0.06298090691695409,0.9979433026829118,0.9968354454574994,0.06314576660569553
story_v2_1k,harm_v2,28,1.0,0.1301143288744316,0.9982359105053682,0.9960720178583033,0.13048577264899178
story_v2_1k,eval_v2,0,0.0,0.0,nan,nan,nan
story_v2_1k,eval_v2,1,0.0357,-0.27300646308332355,0.9941684982994302,0.981825306265864,-0.27632858860408843
story_v2_1k,eval_v2,2,0.0714,-0.27498368305759324,0.993303033558212,0.978639207820762,-0.2789039968514081
story_v2_1k,eval_v2,3,0.1071,-0.2667745245155968,0.9951216353745278,0.9817008106556847,-0.2699085831553309
story_v2_1k,eval_v2,4,0.1429,-0.22827431054510958,0.9964223131524312,0.9866434810246703,-0.2302264369378499
